utc,tweetid,user,text
2020-05-06T01:47:25.000Z,1257849416137859072,Mahha_Kick,RT @Lucky_novas : 密ですビート【歌ってみた】   vocal  nova＆まるちゃん#密です#密ですビート#東京都#小池百合子#ソーシャルディスタンス#歌ってみた https://t.co/UqfBGoBojE
2020-05-06T01:46:51.000Z,1257849273611251712,mikagefujisaki,RT @t_rocks08 : 私はコロナ関連のコールセンターで仕事をしています。しかしとても【密】です。人の距離も空気の入れ替えも行われていません。政府からの指導や都からの指導も入ってません。何とかして欲しいです。助けてください。#コロナ#小池百合子#小池都知事 #小池さん#3密#拡散希望RTお願いします
2020-05-06T01:45:27.000Z,1257848923630137345,purema01,RT @tBMvr9uJ6WAi8Wm : #緊急事態宣言 #小池百合子 #落選させよう 拡散希望！緊急事態宣言の延長は都民が悪い？？？東京を衰退させる小池都知事の黒幕は一体ダレ？都知事選でこの人を再選させてはいけない！東京が死にます‼️#jrptv #実践実学大学 #美しい色気 #miwCH https://t.co/EHhNjbVcQ7
2020-05-06T01:44:23.000Z,1257848653173026816,tu_as_faim,RT @newsoku_blog : 小池百合子東京都知事、改善策発表「5G電波、すべての信号機と街頭にアンテナを立てる」 #5G #アンテナ #信号機 #小池百合子 #改善 #改善策 #東京都知事 #街灯 #都知事 #電波 https://t.co/z5zjvdMYme https://t.co/qkPvNXv9Dp
2020-05-06T01:44:04.000Z,1257848576488570881,tu_mini777,#COVID19  #JAPAN  #保健所  #小池百合子#安倍晋三 https://t.co/TwPAGGcnXR
2020-05-06T01:42:26.000Z,1257848164721102850,JCC_NEWS,5/06 10:26 TBS #ひるおび 東京都“自粛要請”に「協力金」を追加支給新型コロナウイルス感染拡大を防ぐため国の“緊急事態宣言”が今月31日まで延長されたことを受けて、 #小池百合子 都知事は“感染拡大防止協力金”について延長期間も支給対象とする..https://t.co/J8HBaNXhrr7313
2020-05-06T01:42:13.000Z,1257848109830303745,025rinam,RT @sakiaoi11 : 次の東京都知事に相応しいのは誰だと思いますか⁉️今回はこの4名です☺️#アンケート調査 #拡散希望 #相互フォロー#東京都知事 #選挙へいこう #政治 #野党統一 #野党共闘　#拡散希望RTお願いします#小池百合子 #桜井誠 #前川喜平 #山本太郎
2020-05-06T01:37:00.000Z,1257846796258127873,FWagnalls,目立ちがりやだけの #小池百合子 はもういい！都知事にはふさわしく無い！
2020-05-06T01:36:15.000Z,1257846605786406912,yukieeeee3,RT @hana_hana2023 : @DBwiSVhVvoU9IuA @toshioo_7 失礼します。最近の #小池百合子 も酷すぎて笑ってしまいますね。このバカ丸出しの #安倍晋三 の姿がハッキリと映しだされ、おまけに #デキ会見 とバレてしまう情けない動画！https://t.co/0XqVNDrdIM
2020-05-06T01:34:20.000Z,1257846124087406592,lPY4eYGoxxI02XN,RT @oricon : 小池都知事『ななにー』生出演　稲垣吾郎・草なぎ剛・香取慎吾とコロナ対策を語るhttps://t.co/e7hZqoZBuI #稲垣吾郎 #草なぎ剛 #香取慎吾 #小池百合子 #新しい地図 #ABEMA #ななにー @ingkgrofficial @atarashiichizu @ksngtysofficial @ktrsngofficial @ecoyuri
2020-05-06T01:34:15.000Z,1257846102432210944,UpwoU_oO,#新宿 #歌舞伎町 #コンカフェ #メイド#コンカフェGP #職業かわちい #小池百合子 #みいめろ一家ネギ https://t.co/Vfkz30tsYq
2020-05-06T01:31:15.000Z,1257845349302980615,gutigutiokan,RT @sakiaoi11 : 次の東京都知事に相応しいのは誰だと思いますか⁉️今回はこの4名です☺️#アンケート調査 #拡散希望 #相互フォロー#東京都知事 #選挙へいこう #政治 #野党統一 #野党共闘　#拡散希望RTお願いします#小池百合子 #桜井誠 #前川喜平 #山本太郎
2020-05-06T01:28:54.000Z,1257844758682058752,masasan04270,RT @maezy6 : 戦車大好き、ウフフ…#都知事選 #小池百合子 #自民党 #東京に米国の核ミサイルを #小池百合子はヤバい https://t.co/o9mMX8P8ar
2020-05-06T01:24:03.000Z,1257843537309122560,tBMvr9uJ6WAi8Wm,RT @tBMvr9uJ6WAi8Wm : #緊急事態宣言 #小池百合子 #落選させよう 拡散希望！緊急事態宣言の延長は都民が悪い？？？東京を衰退させる小池都知事の黒幕は一体ダレ？都知事選でこの人を再選させてはいけない！東京が死にます‼️#jrptv #実践実学大学 #美しい色気 #miwCH https://t.co/EHhNjbVcQ7
2020-05-06T01:21:59.000Z,1257843016800194561,yukina39,RT @sakiaoi11 : 次の東京都知事に相応しいのは誰だと思いますか⁉️今回はこの4名です☺️#アンケート調査 #拡散希望 #相互フォロー#東京都知事 #選挙へいこう #政治 #野党統一 #野党共闘　#拡散希望RTお願いします#小池百合子 #桜井誠 #前川喜平 #山本太郎
2020-05-06T01:21:40.000Z,1257842938689671169,god_bless_you_,RT @hana_hana2023 : @DBwiSVhVvoU9IuA @toshioo_7 失礼します。最近の #小池百合子 も酷すぎて笑ってしまいますね。このバカ丸出しの #安倍晋三 の姿がハッキリと映しだされ、おまけに #デキ会見 とバレてしまう情けない動画！https://t.co/0XqVNDrdIM
2020-05-06T01:21:30.000Z,1257842893957414913,azumino_016,RT @sakuma3939_2525 : 密ですビート/Atree様『STAY HOME』Mix=パミ様(@ PaMi_Mix2)Encode= れっさー様(@ lesser41567)Vocal=咲舞Full☟Y(https://t.co/hlnurXywIO)N(https://t.co/31ZeGr77Uz)#密です #密ですビート#東京都#小池百合子#ソーシャルディスタンス#歌ってみた#さくまのうた https://t.co/bmde76RWTk
2020-05-06T01:19:38.000Z,1257842425378168832,sXbXTpCIFcoYZzd,RT @sakiaoi11 : 次の東京都知事に相応しいのは誰だと思いますか⁉️今回はこの4名です☺️#アンケート調査 #拡散希望 #相互フォロー#東京都知事 #選挙へいこう #政治 #野党統一 #野党共闘　#拡散希望RTお願いします#小池百合子 #桜井誠 #前川喜平 #山本太郎
2020-05-06T01:19:30.000Z,1257842391551143936,llln0852,RT @tBMvr9uJ6WAi8Wm : #緊急事態宣言 #小池百合子 #落選させよう 拡散希望！緊急事態宣言の延長は都民が悪い？？？東京を衰退させる小池都知事の黒幕は一体ダレ？都知事選でこの人を再選させてはいけない！東京が死にます‼️#jrptv #実践実学大学 #美しい色気 #miwCH https://t.co/EHhNjbVcQ7
2020-05-06T01:19:28.000Z,1257842382818537472,M_Kadzumi26,RT @sakiaoi11 : 次の東京都知事に相応しいのは誰だと思いますか⁉️今回はこの4名です☺️#アンケート調査 #拡散希望 #相互フォロー#東京都知事 #選挙へいこう #政治 #野党統一 #野党共闘　#拡散希望RTお願いします#小池百合子 #桜井誠 #前川喜平 #山本太郎
2020-05-06T01:18:59.000Z,1257842260793626624,happynyan8888,RT @tBMvr9uJ6WAi8Wm : #緊急事態宣言 #小池百合子 #落選させよう 拡散希望！緊急事態宣言の延長は都民が悪い？？？東京を衰退させる小池都知事の黒幕は一体ダレ？都知事選でこの人を再選させてはいけない！東京が死にます‼️#jrptv #実践実学大学 #美しい色気 #miwCH https://t.co/EHhNjbVcQ7
2020-05-06T01:18:46.000Z,1257842207626653697,legato17855490,RT @hana_hana2023 : @DBwiSVhVvoU9IuA @toshioo_7 失礼します。最近の #小池百合子 も酷すぎて笑ってしまいますね。このバカ丸出しの #安倍晋三 の姿がハッキリと映しだされ、おまけに #デキ会見 とバレてしまう情けない動画！https://t.co/0XqVNDrdIM
2020-05-06T01:18:45.000Z,1257842203986018304,pirookoo,RT @sakiaoi11 : 次の東京都知事に相応しいのは誰だと思いますか⁉️今回はこの4名です☺️#アンケート調査 #拡散希望 #相互フォロー#東京都知事 #選挙へいこう #政治 #野党統一 #野党共闘　#拡散希望RTお願いします#小池百合子 #桜井誠 #前川喜平 #山本太郎
2020-05-06T01:18:06.000Z,1257842040970244097,machiko0725,RT @hana_hana2023 : @DBwiSVhVvoU9IuA @toshioo_7 失礼します。最近の #小池百合子 も酷すぎて笑ってしまいますね。このバカ丸出しの #安倍晋三 の姿がハッキリと映しだされ、おまけに #デキ会見 とバレてしまう情けない動画！https://t.co/0XqVNDrdIM
2020-05-06T01:13:42.000Z,1257840932201750529,MIWMIWMIW88RT,RT @tBMvr9uJ6WAi8Wm : #緊急事態宣言 #小池百合子 #落選させよう 拡散希望！緊急事態宣言の延長は都民が悪い？？？東京を衰退させる小池都知事の黒幕は一体ダレ？都知事選でこの人を再選させてはいけない！東京が死にます‼️#jrptv #実践実学大学 #美しい色気 #miwCH https://t.co/EHhNjbVcQ7
2020-05-06T01:11:31.000Z,1257840381690966017,INSight11777,RT @hana_hana2023 : @DBwiSVhVvoU9IuA @toshioo_7 失礼します。最近の #小池百合子 も酷すぎて笑ってしまいますね。このバカ丸出しの #安倍晋三 の姿がハッキリと映しだされ、おまけに #デキ会見 とバレてしまう情けない動画！https://t.co/0XqVNDrdIM
2020-05-06T01:10:54.000Z,1257840227105685504,T629Rie,RT @sakiaoi11 : 次の東京都知事に相応しいのは誰だと思いますか⁉️今回はこの4名です☺️#アンケート調査 #拡散希望 #相互フォロー#東京都知事 #選挙へいこう #政治 #野党統一 #野党共闘　#拡散希望RTお願いします#小池百合子 #桜井誠 #前川喜平 #山本太郎
2020-05-06T01:10:50.000Z,1257840209875492864,yurumekan10,RT @seijichishin : 無能！小池都知事により、中国に防護服３３万着を送り、病床は不足し、東京は感染拡大！！都内の病床使用率は２７０％と医療崩壊寸前！！しかも、血税９億円（緊急対策の７５％）を自己アピールに活用！！！https://t.co/PbB27McyRz #防護服 #小池百合子
2020-05-06T01:10:02.000Z,1257840009844948992,kazoonBot,RT @tBMvr9uJ6WAi8Wm : #緊急事態宣言 #小池百合子 #落選させよう 拡散希望！緊急事態宣言の延長は都民が悪い？？？東京を衰退させる小池都知事の黒幕は一体ダレ？都知事選でこの人を再選させてはいけない！東京が死にます‼️#jrptv #実践実学大学 #美しい色気 #miwCH https://t.co/EHhNjbVcQ7
2020-05-06T01:09:24.000Z,1257839850151010314,tBMvr9uJ6WAi8Wm,#緊急事態宣言 #小池百合子 #落選させよう 拡散希望！緊急事態宣言の延長は都民が悪い？？？東京を衰退させる小池都知事の黒幕は一体ダレ？都知事選でこの人を再選させてはいけない！東京が死にます‼️#jrptv #実践実学大学 #美しい色気 #miwCH https://t.co/EHhNjbVcQ7
2020-05-06T01:07:12.000Z,1257839298088300550,LOCHI127,RT @hana_hana2023 : @DBwiSVhVvoU9IuA @toshioo_7 失礼します。最近の #小池百合子 も酷すぎて笑ってしまいますね。このバカ丸出しの #安倍晋三 の姿がハッキリと映しだされ、おまけに #デキ会見 とバレてしまう情けない動画！https://t.co/0XqVNDrdIM
2020-05-06T01:04:34.000Z,1257838634423603201,SakuraKasumi311,RT @sakiaoi11 : 次の東京都知事に相応しいのは誰だと思いますか⁉️今回はこの4名です☺️#アンケート調査 #拡散希望 #相互フォロー#東京都知事 #選挙へいこう #政治 #野党統一 #野党共闘　#拡散希望RTお願いします#小池百合子 #桜井誠 #前川喜平 #山本太郎
2020-05-06T01:04:17.000Z,1257838563393077248,ai_name,RT @tsuri_ba : 小池百合子の3密をEDMにする天才現る！壇蜜もあるよ♪ / 1件のコメント https://t.co/2I5kFK60oq “【YouTube】3密壇蜜小池百合子EDM動画！天才を発見！ | ツリーバ” (1 user) https://t.co/Ajk0QP7pEt #ツリーバ #小池百合子 #壇蜜 #三密 #EDM
2020-05-06T01:03:02.000Z,1257838249826873347,FakeRosefield,RT @sakiaoi11 : 次の東京都知事に相応しいのは誰だと思いますか⁉️今回はこの4名です☺️#アンケート調査 #拡散希望 #相互フォロー#東京都知事 #選挙へいこう #政治 #野党統一 #野党共闘　#拡散希望RTお願いします#小池百合子 #桜井誠 #前川喜平 #山本太郎
2020-05-06T01:01:41.000Z,1257837906850271234,tsuri_ba,小池百合子の3密をEDMにする天才現る！壇蜜もあるよ♪ / 1件のコメント https://t.co/2I5kFK60oq “【YouTube】3密壇蜜小池百合子EDM動画！天才を発見！ | ツリーバ” (1 user) https://t.co/Ajk0QP7pEt #ツリーバ #小池百合子 #壇蜜 #三密 #EDM
2020-05-06T01:01:40.000Z,1257837904040099840,australia25,RT @hana_hana2023 : @DBwiSVhVvoU9IuA @toshioo_7 失礼します。最近の #小池百合子 も酷すぎて笑ってしまいますね。このバカ丸出しの #安倍晋三 の姿がハッキリと映しだされ、おまけに #デキ会見 とバレてしまう情けない動画！https://t.co/0XqVNDrdIM
2020-05-06T00:59:32.000Z,1257837367613743105,ryokucha_dai,RT @biyoudaaaisuki : どうしても理美容室に休業要請が出ないのでアカウントを作りました。スタッフとお客様の命を守る為に理美容に休業要請をお願いします。#理美容SOS#美容師 #濃厚接触#美容院 #美容室#コロナ #安倍首相#小池百合子
2020-05-06T00:56:38.000Z,1257836639319015424,sora33_sen,北海道鈴木、愛知大村は○、宮城△、石川、千葉、神奈川×、小池都政は？　政治学者・御厨貴「知事たちの通信簿　東日本編」 #新型コロナ #鈴木直道 #小池百合子 #大村秀章 #御厨貴 #文春オンライン https://t.co/gm0isQWAUd適当なことを言うな！小川知事は〇だよ。すばらしい最高の知事さんだ♪
2020-05-06T00:54:19.000Z,1257836053857095680,huntelaar19,RT @sakiaoi11 : 次の東京都知事に相応しいのは誰だと思いますか⁉️今回はこの4名です☺️#アンケート調査 #拡散希望 #相互フォロー#東京都知事 #選挙へいこう #政治 #野党統一 #野党共闘　#拡散希望RTお願いします#小池百合子 #桜井誠 #前川喜平 #山本太郎
2020-05-06T00:53:35.000Z,1257835870138195968,lambsy_lambsy,RT @hana_hana2023 : @DBwiSVhVvoU9IuA @toshioo_7 失礼します。最近の #小池百合子 も酷すぎて笑ってしまいますね。このバカ丸出しの #安倍晋三 の姿がハッキリと映しだされ、おまけに #デキ会見 とバレてしまう情けない動画！https://t.co/0XqVNDrdIM
2020-05-06T00:51:01.000Z,1257835222759956481,henmichan,RT @rescue_kawahara : 5日、午後、#都議会公明党 は、#小池百合子 都知事に #緊急要望 を実施。緊急事態宣言の5月末まで延長を受け、①#協力金の第2弾の実施 を至急打ち出すこと、②#雇用調整助成金 申請の円滑化と支給の迅速化のための専門家の活用、③#3密 が懸念される場所へのきめ細やかな対策など。#斉藤やすひろ https://t.co/Oyb92RRhnq
2020-05-06T00:48:39.000Z,1257834626703216640,hikoyajima,「どの口が言うか」→ポピュリスト政治家たち　私たちが試されている。　＞　ジョンソン英首相、小池都知事、橋下徹氏……突然「福祉」にシフトする政治家たちを信用できるか？イギリスのリベラルは「横領」された？ #ボリスジョンソン #小池百合子 #橋下徹 #文春オンライン https://t.co/SXndrJ19Sl
2020-05-06T00:46:41.000Z,1257834133830557696,konohana4444,RT @bunshun_online : 北海道鈴木、愛知大村は○、宮城△、埼玉、石川×、小池都政は？　政治学者・御厨貴「知事たちの通信簿　東日本編」 #新型コロナ #鈴木直道 #小池百合子 #大村秀章 #御厨貴 #文春オンラインhttps://t.co/o4QZijWCGY
2020-05-06T00:46:09.000Z,1257834000753688576,yasima2020,RT @sakiaoi11 : 次の東京都知事に相応しいのは誰だと思いますか⁉️今回はこの4名です☺️#アンケート調査 #拡散希望 #相互フォロー#東京都知事 #選挙へいこう #政治 #野党統一 #野党共闘　#拡散希望RTお願いします#小池百合子 #桜井誠 #前川喜平 #山本太郎
2020-05-06T00:43:35.000Z,1257833351420850183,sakiaoi11,RT @sakiaoi11 : 次の東京都知事に相応しいのは誰だと思いますか⁉️今回はこの4名です☺️#アンケート調査 #拡散希望 #相互フォロー#東京都知事 #選挙へいこう #政治 #野党統一 #野党共闘　#拡散希望RTお願いします#小池百合子 #桜井誠 #前川喜平 #山本太郎
